Country,Year,Sex,Age,Population
Canada,1990,Female,90,9707
Canada,1990,Female,91,9707
Canada,1990,Female,92,9707
Canada,1990,Female,93,9707
Canada,1990,Female,94,9707
Canada,1990,Female,95,9707
Canada,1990,Female,96,9707
Canada,1990,Female,97,9707
Canada,1990,Female,98,9707
Canada,1990,Female,99,9707
Canada,1990,Female,100,9707
Canada,1990,Female,101,9707
Canada,1990,Female,102,9707
Canada,1990,Female,103,9707
Canada,1990,Female,104,9707
Canada,1990,Female,105,9707
Canada,1990,Female,106,9707
Canada,1990,Female,107,9707
Canada,1990,Female,108,9707
Canada,1990,Female,109,9707
Canada,1990,Female,110,9707
Canada,1990,Female,111,9707
Canada,1990,Female,112,9707
Canada,1990,Female,113,9707
Canada,1990,Female,114,9707
Canada,1990,Female,115,9707
Canada,1990,Female,116,9707
Canada,1990,Female,117,9707
Canada,1990,Female,118,9707
Canada,1990,Female,119,9707
Canada,1990,Female,120,9707
Canada,1990,Female,121,9707
Canada,1990,Female,122,9707
Canada,1989,Male,0,195530
Canada,1989,Male,1,195530
Canada,1989,Male,2,195530
Canada,1989,Male,3,195530
Canada,1989,Male,4,195530
Canada,1989,Female,0,186268
Canada,1989,Female,1,186268
Canada,1989,Female,2,186268
Canada,1989,Female,3,186268
Canada,1989,Female,4,186268
Canada,1989,Male,5,194560
Canada,1989,Male,6,194560
Canada,1989,Male,7,194560
Canada,1989,Male,8,194560
Canada,1989,Male,9,194560
Canada,1989,Female,5,184581
Canada,1989,Female,6,184581
Canada,1989,Female,7,184581
Canada,1989,Female,8,184581
Canada,1989,Female,9,184581
Canada,1989,Male,10,191257
Canada,1989,Male,11,191257
Canada,1989,Male,12,191257
Canada,1989,Male,13,191257
Canada,1989,Male,14,191257
Canada,1989,Female,10,181539
Canada,1989,Female,11,181539
Canada,1989,Female,12,181539
Canada,1989,Female,13,181539
Canada,1989,Female,14,181539
Canada,1989,Male,15,198681
Canada,1989,Male,16,198681
Canada,1989,Male,17,198681
Canada,1989,Male,18,198681
Canada,1989,Male,19,198681
Canada,1989,Female,15,188874
Canada,1989,Female,16,188874
Canada,1989,Female,17,188874
Canada,1989,Female,18,188874
Canada,1989,Female,19,188874
Canada,1989,Male,20,222862
Canada,1989,Male,21,222862
Canada,1989,Male,22,222862
Canada,1989,Male,23,222862
Canada,1989,Male,24,222862
Canada,1989,Female,20,214993
Canada,1989,Female,21,214993
Canada,1989,Female,22,214993
Canada,1989,Female,23,214993
Canada,1989,Female,24,214993
Canada,1989,Male,25,261889
Canada,1989,Male,26,261889
Canada,1989,Male,27,261889
Canada,1989,Male,28,261889
Canada,1989,Male,29,261889
Canada,1989,Female,25,255205
Canada,1989,Female,26,255205
Canada,1989,Female,27,255205
Canada,1989,Female,28,255205
Canada,1989,Female,29,255205
Canada,1989,Male,30,248287
Canada,1989,Male,31,248287
Canada,1989,Male,32,248287
Canada,1989,Male,33,248287
Canada,1989,Male,34,248287
Canada,1989,Female,30,246221
Canada,1989,Female,31,246221
Canada,1989,Female,32,246221
Canada,1989,Female,33,246221
Canada,1989,Female,34,246221
Canada,1989,Male,35,222847
Canada,1989,Male,36,222847
Canada,1989,Male,37,222847
Canada,1989,Male,38,222847
Canada,1989,Male,39,222847
Canada,1989,Female,35,222791
Canada,1989,Female,36,222791
Canada,1989,Female,37,222791
Canada,1989,Female,38,222791
Canada,1989,Female,39,222791
Canada,1989,Male,40,198975
Canada,1989,Male,41,198975
Canada,1989,Male,42,198975
Canada,1989,Male,43,198975
Canada,1989,Male,44,198975
Canada,1989,Female,40,194730
Canada,1989,Female,41,194730
Canada,1989,Female,42,194730
Canada,1989,Female,43,194730
Canada,1989,Female,44,194730
Canada,1989,Male,45,153796
Canada,1989,Male,46,153796
Canada,1989,Male,47,153796
Canada,1989,Male,48,153796
Canada,1989,Male,49,153796
Canada,1989,Female,45,150744
Canada,1989,Female,46,150744
Canada,1989,Female,47,150744
Canada,1989,Female,48,150744
Canada,1989,Female,49,150744
Canada,1989,Male,50,128796
Canada,1989,Male,51,128796
Canada,1989,Male,52,128796
Canada,1989,Male,53,128796
Canada,1989,Male,54,128796
Canada,1989,Female,50,127302
Canada,1989,Female,51,127302
Canada,1989,Female,52,127302
Canada,1989,Female,53,127302
Canada,1989,Female,54,127302
Canada,1989,Male,55,122874
Canada,1989,Male,56,122874
Canada,1989,Male,57,122874
Canada,1989,Male,58,122874
Canada,1989,Male,59,122874
Canada,1989,Female,55,123990
Canada,1989,Female,56,123990
Canada,1989,Female,57,123990
Canada,1989,Female,58,123990
Canada,1989,Female,59,123990
Canada,1989,Male,60,112738
Canada,1989,Male,61,112738
Canada,1989,Male,62,112738
Canada,1989,Male,63,112738
Canada,1989,Male,64,112738
Canada,1989,Female,60,122039
Canada,1989,Female,61,122039
Canada,1989,Female,62,122039
Canada,1989,Female,63,122039
Canada,1989,Female,64,122039
Canada,1989,Male,65,94614
Canada,1989,Male,66,94614
Canada,1989,Male,67,94614
Canada,1989,Male,68,94614
Canada,1989,Male,69,94614
Canada,1989,Female,65,112979
Canada,1989,Female,66,112979
Canada,1989,Female,67,112979
Canada,1989,Female,68,112979
Canada,1989,Female,69,112979
Canada,1989,Male,75,48392
Canada,1989,Male,76,48392
Canada,1989,Male,77,48392
Canada,1989,Male,78,48392
Canada,1989,Male,79,48392
Canada,1989,Female,75,69185
Canada,1989,Female,76,69185
Canada,1989,Female,77,69185
Canada,1989,Female,78,69185
Canada,1989,Female,79,69185
Canada,1989,Male,80,4887
Canada,1989,Male,81,4887
Canada,1989,Male,82,4887
Canada,1989,Male,83,4887
Canada,1989,Male,84,4887
Canada,1989,Male,85,4887
Canada,1989,Male,86,4887
Canada,1989,Male,87,4887
Canada,1989,Male,88,4887
Canada,1989,Male,89,4887
Canada,1989,Male,90,4887
Canada,1989,Male,91,4887
Canada,1989,Male,92,4887
Canada,1989,Male,93,4887
Canada,1989,Male,94,4887
Canada,1989,Male,95,4887
Canada,1989,Male,96,4887
Canada,1989,Male,97,4887
Canada,1989,Male,98,4887
Canada,1989,Male,99,4887
Canada,1989,Male,100,4887
Canada,1989,Male,101,4887
Canada,1989,Male,102,4887
Canada,1989,Male,103,4887
Canada,1989,Male,104,4887
Canada,1989,Male,105,4887
Canada,1989,Male,106,4887
Canada,1989,Male,107,4887
Canada,1989,Male,108,4887
Canada,1989,Male,109,4887
Canada,1989,Male,110,4887
Canada,1989,Male,111,4887
Canada,1989,Male,112,4887
Canada,1989,Male,113,4887
Canada,1989,Male,114,4887
Canada,1989,Male,115,4887
Canada,1989,Male,116,4887
Canada,1989,Male,117,4887
Canada,1989,Male,118,4887
Canada,1989,Male,119,4887
Canada,1989,Male,120,4887
Canada,1989,Male,121,4887
Canada,1989,Male,122,4887
Canada,1989,Female,80,9350
Canada,1989,Female,81,9350
Canada,1989,Female,82,9350
Canada,1989,Female,83,9350
Canada,1989,Female,84,9350
Canada,1989,Female,85,9350
Canada,1989,Female,86,9350
Canada,1989,Female,87,9350
Canada,1989,Female,88,9350
Canada,1989,Female,89,9350
Canada,1989,Female,90,9350
Canada,1989,Female,91,9350
Canada,1989,Female,92,9350
Canada,1989,Female,93,9350
Canada,1989,Female,94,9350
Canada,1989,Female,95,9350
Canada,1989,Female,96,9350
Canada,1989,Female,97,9350
Canada,1989,Female,98,9350
Canada,1989,Female,99,9350
Canada,1989,Female,100,9350
Canada,1989,Female,101,9350
Canada,1989,Female,102,9350
Canada,1989,Female,103,9350
Canada,1989,Female,104,9350
Canada,1989,Female,105,9350
Canada,1989,Female,106,9350
Canada,1989,Female,107,9350
Canada,1989,Female,108,9350
Canada,1989,Female,109,9350
Canada,1989,Female,110,9350
Canada,1989,Female,111,9350
Canada,1989,Female,112,9350
Canada,1989,Female,113,9350
Canada,1989,Female,114,9350
Canada,1989,Female,115,9350
Canada,1989,Female,116,9350
Canada,1989,Female,117,9350
Canada,1989,Female,118,9350
Canada,1989,Female,119,9350
Canada,1989,Female,120,9350
Canada,1989,Female,121,9350
Canada,1989,Female,122,9350
Canada,1988,Male,0,193063
Canada,1988,Male,1,193063
Canada,1988,Male,2,193063
Canada,1988,Male,3,193063
Canada,1988,Male,4,193063
Canada,1988,Female,0,183787
Canada,1988,Female,1,183787
Canada,1988,Female,2,183787
Canada,1988,Female,3,183787
Canada,1988,Female,4,183787
Canada,1988,Male,5,191377
Canada,1988,Male,6,191377
Canada,1988,Male,7,191377
Canada,1988,Male,8,191377
Canada,1988,Male,9,191377
Canada,1988,Female,5,181554
Canada,1988,Female,6,181554
Canada,1988,Female,7,181554
Canada,1988,Female,8,181554
Canada,1988,Female,9,181554
Canada,1988,Male,10,189540
Canada,1988,Male,11,189540
Canada,1988,Male,12,189540
Canada,1988,Male,13,189540
Canada,1988,Male,14,189540
Canada,1988,Female,10,179932
Canada,1988,Female,11,179932
Canada,1988,Female,12,179932
Canada,1988,Female,13,179932
Canada,1988,Female,14,179932
Canada,1988,Male,15,198058
Canada,1988,Male,16,198058
Canada,1988,Male,17,198058
Canada,1988,Male,18,198058
Canada,1988,Male,19,198058
Canada,1988,Female,15,188698
Canada,1988,Female,16,188698
Canada,1988,Female,17,188698
Canada,1988,Female,18,188698
Canada,1988,Female,19,188698
Canada,1988,Male,20,230631
Canada,1988,Male,21,230631
Canada,1988,Male,22,230631
Canada,1988,Male,23,230631
Canada,1988,Male,24,230631
Canada,1988,Female,20,222028
Canada,1988,Female,21,222028
Canada,1988,Female,22,222028
Canada,1988,Female,23,222028
Canada,1988,Female,24,222028
Canada,1988,Male,25,259659
Canada,1988,Male,26,259659
Canada,1988,Male,27,259659
Canada,1988,Male,28,259659
Canada,1988,Male,29,259659
Canada,1988,Female,25,253266
Canada,1988,Female,26,253266
Canada,1988,Female,27,253266
Canada,1988,Female,28,253266
Canada,1988,Female,29,253266
Canada,1988,Male,30,240376
Canada,1988,Male,31,240376
Canada,1988,Male,32,240376
Canada,1988,Male,33,240376
Canada,1988,Male,34,240376
Canada,1988,Female,30,239198
Canada,1988,Female,31,239198
Canada,1988,Female,32,239198
Canada,1988,Female,33,239198
Canada,1988,Female,34,239198
Canada,1988,Male,35,217685
Canada,1988,Male,36,217685
Canada,1988,Male,37,217685
Canada,1988,Male,38,217685
Canada,1988,Male,39,217685
Canada,1988,Female,35,216592
Canada,1988,Female,36,216592
Canada,1988,Female,37,216592
Canada,1988,Female,38,216592
Canada,1988,Female,39,216592
Canada,1988,Male,40,188785
Canada,1988,Male,41,188785
Canada,1988,Male,42,188785
Canada,1988,Male,43,188785
Canada,1988,Male,44,188785
Canada,1988,Female,40,184226
Canada,1988,Female,41,184226
Canada,1988,Female,42,184226
Canada,1988,Female,43,184226
Canada,1988,Female,44,184226
Canada,1988,Male,45,146306
Canada,1988,Male,46,146306
Canada,1988,Male,47,146306
Canada,1988,Male,48,146306
Canada,1988,Male,49,146306
Canada,1988,Female,45,143345
Canada,1988,Female,46,143345
Canada,1988,Female,47,143345
Canada,1988,Female,48,143345
Canada,1988,Female,49,143345
Canada,1988,Male,50,126716
Canada,1988,Male,51,126716
Canada,1988,Male,52,126716
Canada,1988,Male,53,126716
Canada,1988,Male,54,126716
Canada,1988,Female,50,125185
Canada,1988,Female,51,125185
Canada,1988,Female,52,125185
Canada,1988,Female,53,125185
Canada,1988,Female,54,125185
Canada,1988,Male,55,121429
Canada,1988,Male,56,121429
Canada,1988,Male,57,121429
Canada,1988,Male,58,121429
Canada,1988,Male,59,121429
Canada,1988,Female,55,123239
Canada,1988,Female,56,123239
Canada,1988,Female,57,123239
Canada,1988,Female,58,123239
Canada,1988,Female,59,123239
Canada,1988,Male,60,110943
Canada,1988,Male,61,110943
Canada,1988,Male,62,110943
Canada,1988,Male,63,110943
Canada,1988,Male,64,110943
Canada,1988,Female,60,121615
Canada,1988,Female,61,121615
Canada,1988,Female,62,121615
Canada,1988,Female,63,121615
Canada,1988,Female,64,121615
Canada,1988,Male,65,90449
Canada,1988,Male,66,90449
Canada,1988,Male,67,90449
Canada,1988,Male,68,90449
Canada,1988,Male,69,90449
Canada,1988,Female,65,108349
Canada,1988,Female,66,108349
Canada,1988,Female,67,108349
Canada,1988,Female,68,108349
Canada,1988,Female,69,108349
Canada,1988,Male,75,46359
Canada,1988,Male,76,46359
Canada,1988,Male,77,46359
Canada,1988,Male,78,46359
Canada,1988,Male,79,46359
Canada,1988,Female,75,66174
Canada,1988,Female,76,66174
Canada,1988,Female,77,66174
Canada,1988,Female,78,66174
Canada,1988,Female,79,66174
Canada,1988,Male,80,4751
Canada,1988,Male,81,4751
Canada,1988,Male,82,4751
Canada,1988,Male,83,4751
Canada,1988,Male,84,4751
Canada,1988,Male,85,4751
Canada,1988,Male,86,4751
Canada,1988,Male,87,4751
Canada,1988,Male,88,4751
Canada,1988,Male,89,4751
Canada,1988,Male,90,4751
Canada,1988,Male,91,4751
Canada,1988,Male,92,4751
Canada,1988,Male,93,4751
Canada,1988,Male,94,4751
Canada,1988,Male,95,4751
Canada,1988,Male,96,4751
Canada,1988,Male,97,4751
Canada,1988,Male,98,4751
Canada,1988,Male,99,4751
Canada,1988,Male,100,4751
Canada,1988,Male,101,4751
Canada,1988,Male,102,4751
Canada,1988,Male,103,4751
Canada,1988,Male,104,4751
Canada,1988,Male,105,4751
Canada,1988,Male,106,4751
Canada,1988,Male,107,4751
Canada,1988,Male,108,4751
Canada,1988,Male,109,4751
Canada,1988,Male,110,4751
Canada,1988,Male,111,4751
Canada,1988,Male,112,4751
Canada,1988,Male,113,4751
Canada,1988,Male,114,4751
Canada,1988,Male,115,4751
Canada,1988,Male,116,4751
Canada,1988,Male,117,4751
Canada,1988,Male,118,4751
Canada,1988,Male,119,4751
Canada,1988,Male,120,4751
Canada,1988,Male,121,4751
Canada,1988,Male,122,4751
Canada,1988,Female,80,8990
Canada,1988,Female,81,8990
Canada,1988,Female,82,8990
Canada,1988,Female,83,8990
Canada,1988,Female,84,8990
Canada,1988,Female,85,8990
Canada,1988,Female,86,8990
Canada,1988,Female,87,8990
Canada,1988,Female,88,8990
Canada,1988,Female,89,8990
Canada,1988,Female,90,8990
Canada,1988,Female,91,8990
Canada,1988,Female,92,8990
Canada,1988,Female,93,8990
Canada,1988,Female,94,8990
Canada,1988,Female,95,8990
Canada,1988,Female,96,8990
Canada,1988,Female,97,8990
Canada,1988,Female,98,8990
Canada,1988,Female,99,8990
Canada,1988,Female,100,8990
Canada,1988,Female,101,8990
Canada,1988,Female,102,8990
Canada,1988,Female,103,8990
Canada,1988,Female,104,8990
Canada,1988,Female,105,8990
Canada,1988,Female,106,8990
Canada,1988,Female,107,8990
Canada,1988,Female,108,8990
Canada,1988,Female,109,8990
Canada,1988,Female,110,8990
Canada,1988,Female,111,8990
Canada,1988,Female,112,8990
Canada,1988,Female,113,8990
Canada,1988,Female,114,8990
Canada,1988,Female,115,8990
Canada,1988,Female,116,8990
Canada,1988,Female,117,8990
Canada,1988,Female,118,8990
Canada,1988,Female,119,8990
Canada,1988,Female,120,8990
Canada,1988,Female,121,8990
Canada,1988,Female,122,8990
Canada,1987,Male,0,191771
Canada,1987,Male,1,191771
Canada,1987,Male,2,191771
Canada,1987,Male,3,191771
Canada,1987,Male,4,191771
Canada,1987,Female,0,182390
Canada,1987,Female,1,182390
Canada,1987,Female,2,182390
Canada,1987,Female,3,182390
Canada,1987,Female,4,182390
Canada,1987,Male,5,189310
Canada,1987,Male,6,189310
Canada,1987,Male,7,189310
Canada,1987,Male,8,189310
Canada,1987,Male,9,189310
Canada,1987,Female,5,179607
Canada,1987,Female,6,179607
Canada,1987,Female,7,179607
Canada,1987,Female,8,179607
Canada,1987,Female,9,179607
Canada,1987,Male,10,188798
Canada,1987,Male,11,188798
Canada,1987,Male,12,188798
Canada,1987,Male,13,188798
Canada,1987,Male,14,188798
Canada,1987,Female,10,179436
Canada,1987,Female,11,179436
Canada,1987,Female,12,179436
Canada,1987,Female,13,179436
Canada,1987,Female,14,179436
Canada,1987,Male,15,199258
Canada,1987,Male,16,199258
Canada,1987,Male,17,199258
Canada,1987,Male,18,199258
Canada,1987,Male,19,199258
Canada,1987,Female,15,189875
Canada,1987,Female,16,189875
Canada,1987,Female,17,189875
Canada,1987,Female,18,189875
Canada,1987,Female,19,189875
Canada,1987,Male,20,240233
Canada,1987,Male,21,240233
Canada,1987,Male,22,240233
Canada,1987,Male,23,240233
Canada,1987,Male,24,240233
Canada,1987,Female,20,230873
Canada,1987,Female,21,230873
Canada,1987,Female,22,230873
Canada,1987,Female,23,230873
Canada,1987,Female,24,230873
Canada,1987,Male,25,255991
Canada,1987,Male,26,255991
Canada,1987,Male,27,255991
Canada,1987,Male,28,255991
Canada,1987,Male,29,255991
Canada,1987,Female,25,250208
Canada,1987,Female,26,250208
Canada,1987,Female,27,250208
Canada,1987,Female,28,250208
Canada,1987,Female,29,250208
Canada,1987,Male,30,233581
Canada,1987,Male,31,233581
Canada,1987,Male,32,233581
Canada,1987,Male,33,233581
Canada,1987,Male,34,233581
Canada,1987,Female,30,233254
Canada,1987,Female,31,233254
Canada,1987,Female,32,233254
Canada,1987,Female,33,233254
Canada,1987,Female,34,233254
Canada,1987,Male,35,213883
Canada,1987,Male,36,213883
Canada,1987,Male,37,213883
Canada,1987,Male,38,213883
Canada,1987,Male,39,213883
Canada,1987,Female,35,211374
Canada,1987,Female,36,211374
Canada,1987,Female,37,211374
Canada,1987,Female,38,211374
Canada,1987,Female,39,211374
Canada,1987,Male,40,178997
Canada,1987,Male,41,178997
Canada,1987,Male,42,178997
Canada,1987,Male,43,178997
Canada,1987,Male,44,178997
Canada,1987,Female,40,174380
Canada,1987,Female,41,174380
Canada,1987,Female,42,174380
Canada,1987,Female,43,174380
Canada,1987,Female,44,174380
Canada,1987,Male,45,140488
Canada,1987,Male,46,140488
Canada,1987,Male,47,140488
Canada,1987,Male,48,140488
Canada,1987,Male,49,140488
Canada,1987,Female,45,137663
Canada,1987,Female,46,137663
Canada,1987,Female,47,137663
Canada,1987,Female,48,137663
Canada,1987,Female,49,137663
Canada,1987,Male,50,126121
Canada,1987,Male,51,126121
Canada,1987,Male,52,126121
Canada,1987,Male,53,126121
Canada,1987,Male,54,126121
Canada,1987,Female,50,124526
Canada,1987,Female,51,124526
Canada,1987,Female,52,124526
Canada,1987,Female,53,124526
Canada,1987,Female,54,124526
Canada,1987,Male,55,120538
Canada,1987,Male,56,120538
Canada,1987,Male,57,120538
Canada,1987,Male,58,120538
Canada,1987,Male,59,120538
Canada,1987,Female,55,123152
Canada,1987,Female,56,123152
Canada,1987,Female,57,123152
Canada,1987,Female,58,123152
Canada,1987,Female,59,123152
Canada,1987,Male,60,109532
Canada,1987,Male,61,109532
Canada,1987,Male,62,109532
Canada,1987,Male,63,109532
Canada,1987,Male,64,109532
Canada,1987,Female,60,121529
Canada,1987,Female,61,121529
Canada,1987,Female,62,121529
Canada,1987,Female,63,121529
Canada,1987,Female,64,121529
Canada,1987,Male,65,86647
Canada,1987,Male,66,86647
Canada,1987,Male,67,86647
Canada,1987,Male,68,86647
Canada,1987,Male,69,86647
Canada,1987,Female,65,103876
Canada,1987,Female,66,103876
Canada,1987,Female,67,103876
Canada,1987,Female,68,103876
Canada,1987,Female,69,103876
Canada,1987,Male,75,44418
Canada,1987,Male,76,44418
Canada,1987,Male,77,44418
Canada,1987,Male,78,44418
Canada,1987,Male,79,44418
Canada,1987,Female,75,63471
Canada,1987,Female,76,63471
Canada,1987,Female,77,63471
Canada,1987,Female,78,63471
Canada,1987,Female,79,63471
Canada,1987,Male,80,4610
Canada,1987,Male,81,4610
Canada,1987,Male,82,4610
Canada,1987,Male,83,4610
Canada,1987,Male,84,4610
Canada,1987,Male,85,4610
Canada,1987,Male,86,4610
Canada,1987,Male,87,4610
Canada,1987,Male,88,4610
Canada,1987,Male,89,4610
Canada,1987,Male,90,4610
Canada,1987,Male,91,4610
Canada,1987,Male,92,4610
Canada,1987,Male,93,4610
Canada,1987,Male,94,4610
Canada,1987,Male,95,4610
Canada,1987,Male,96,4610
Canada,1987,Male,97,4610
Canada,1987,Male,98,4610
Canada,1987,Male,99,4610
Canada,1987,Male,100,4610
Canada,1987,Male,101,4610
Canada,1987,Male,102,4610
Canada,1987,Male,103,4610
Canada,1987,Male,104,4610
Canada,1987,Male,105,4610
Canada,1987,Male,106,4610
Canada,1987,Male,107,4610
Canada,1987,Male,108,4610
Canada,1987,Male,109,4610
Canada,1987,Male,110,4610
Canada,1987,Male,111,4610
Canada,1987,Male,112,4610
Canada,1987,Male,113,4610
Canada,1987,Male,114,4610
Canada,1987,Male,115,4610
Canada,1987,Male,116,4610
Canada,1987,Male,117,4610
Canada,1987,Male,118,4610
Canada,1987,Male,119,4610
Canada,1987,Male,120,4610
Canada,1987,Male,121,4610
Canada,1987,Male,122,4610
Canada,1987,Female,80,8679
Canada,1987,Female,81,8679
Canada,1987,Female,82,8679
Canada,1987,Female,83,8679
Canada,1987,Female,84,8679
Canada,1987,Female,85,8679
Canada,1987,Female,86,8679
Canada,1987,Female,87,8679
Canada,1987,Female,88,8679
Canada,1987,Female,89,8679
Canada,1987,Female,90,8679
Canada,1987,Female,91,8679
